Property_Type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,furnishing_type,luxury_category,floor_category,coordinates,latitude,longitude
flat,sector 50,2.97,3.0,3.0,3+,Moderately Old,2600.0,1,0,Low,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,2.35,3.0,3.0,3+,Moderately Old,1950.0,0,0,Medium,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,3.1,3.0,4.0,3+,Moderately Old,2450.0,1,0,Medium,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,6.0,4.0,3.0,3,Moderately Old,3982.0,1,2,Medium,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,8.0,4.0,3.0,3,Moderately Old,10000.0,1,2,High,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,2.92,3.0,3.0,3,Moderately Old,2600.0,1,0,Low,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,1.82,3.0,3.0,3+,Moderately Old,1830.0,0,0,Low,High Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,2.65,3.0,3.0,3+,Moderately Old,2491.0,1,2,Medium,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,2.75,3.0,3.0,3,Moderately Old,2400.0,1,2,Low,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,2.51,3.0,3.0,3,Moderately Old,2093.0,0,0,Medium,High Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,2.5,3.0,3.0,3,Relatively New,1894.0,0,0,Medium,High Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,1.05,2.0,2.0,2,Moderately Old,1098.0,0,2,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 50,6.75,4.0,4.0,0,Moderately Old,3395.0,0,2,Medium,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,7.35,4.0,4.0,3+,Moderately Old,1759.0,1,0,Low,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,10.56,5.0,5.0,3,Moderately Old,3240.0,1,2,Medium,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,10.45,4.0,5.0,2,Moderately Old,4000.0,1,0,Low,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,7.0,4.0,4.0,2,Old Property,3400.0,1,2,Low,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,15.0,4.0,4.0,2,Moderately Old,4500.0,1,2,Low,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,6.5,5.0,6.0,0,Moderately Old,3000.0,0,2,Low,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,13.2,6.0,6.0,0,Moderately Old,4861.0,0,2,Low,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,11.5,5.0,6.0,0,Moderately Old,3240.0,0,2,Low,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,12.0,5.0,6.0,3+,Moderately Old,3240.0,0,2,Low,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,7.0,3.0,2.0,0,Moderately Old,2160.0,0,2,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,12.5,6.0,5.0,3,Moderately Old,3078.0,1,0,High,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,10.0,5.0,7.0,2,Moderately Old,7000.0,1,1,Low,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,3.99,4.0,5.0,3+,New Property,4500.0,1,0,Medium,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,10.55,5.0,5.0,3,Moderately Old,3240.0,1,2,High,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,5.88,3.0,9.0,3+,Relatively New,2160.0,1,1,Low,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,12.25,5.0,7.0,3+,Relatively New,5850.0,1,0,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,10.45,5.0,7.0,3+,Moderately Old,3240.0,1,0,Low,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,12.5,4.0,4.0,3+,Relatively New,3059.0,1,1,Low,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,10.3,5.0,6.0,3+,Moderately Old,3240.0,1,0,Medium,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,8.45,3.0,3.0,2,Old Property,3231.0,1,0,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,11.29,5.0,5.0,3+,Moderately Old,3240.0,0,2,Low,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,11.58,5.0,5.0,3,Moderately Old,3240.0,1,2,Low,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,3.6,5.0,5.0,3+,Moderately Old,1620.0,0,2,Low,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,6.8,4.0,5.0,3,Old Property,2160.0,1,0,Low,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,11.95,3.0,3.0,2,Moderately Old,3240.0,1,2,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,12.0,3.0,4.0,2,Moderately Old,3240.0,1,0,Low,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,9.8,4.0,4.0,3,Moderately Old,3239.0,1,2,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,7.1,3.0,3.0,3,Moderately Old,2250.0,1,2,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,10.8,4.0,4.0,3,Relatively New,1800.0,1,0,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,11.0,4.0,4.0,3+,Moderately Old,2699.0,1,0,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,7.5,3.0,3.0,2,Moderately Old,2160.0,1,0,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,7.0,4.0,4.0,2,Old Property,2160.0,1,2,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,6.8,4.0,4.0,3+,Old Property,2160.0,1,2,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,7.1,5.0,4.0,3,Moderately Old,2160.0,0,0,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,7.45,4.0,4.0,3,Old Property,4500.0,1,0,Medium,Mid Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
Independent_house,sector 50,7.42,4.0,4.0,3,Old Property,3200.0,0,0,Medium,Low Floor,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sector 25,3.7,4.0,4.0,3,Old Property,2333.0,1,0,Low,High Floor,"28.4844° N, 77.0860° E",28.4844,77.086
flat,sector 25,3.7,4.0,4.0,3,Old Property,2333.0,1,0,Medium,High Floor,"28.4844° N, 77.0860° E",28.4844,77.086
flat,sector 25,3.4,4.0,4.0,3,Old Property,2744.0,1,2,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
flat,sector 25,6.2,3.0,4.0,3+,Relatively New,2000.0,1,0,Medium,High Floor,"28.4844° N, 77.0860° E",28.4844,77.086
flat,sector 25,6.0,3.0,3.0,2,Moderately Old,2983.0,1,2,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
flat,sector 25,7.0,4.0,3.0,2,Moderately Old,2488.0,1,2,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
flat,sector 25,8.0,5.0,5.0,3+,Old Property,5778.0,1,1,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,10.85,6.0,6.0,1,Relatively New,2844.0,0,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,4.45,4.0,3.0,3+,Moderately Old,1349.0,0,2,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,15.0,5.0,6.0,3+,Moderately Old,4518.0,1,0,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,10.75,9.0,9.0,3+,Old Property,3600.0,1,2,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,7.6,2.0,9.0,3,Relatively New,1960.0,0,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,10.0,5.0,6.0,3,Old Property,2700.0,1,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,9.0,10.0,10.0,3,Old Property,3159.0,0,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,9.0,5.0,5.0,3,Old Property,2700.0,1,2,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,5.8,5.0,5.0,3+,Old Property,1800.0,1,2,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,6.25,5.0,5.0,3,Moderately Old,1800.0,1,0,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,6.6,6.0,7.0,3+,Moderately Old,1799.0,1,0,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,4.0,4.0,3.0,2,Relatively New,8820.0,0,0,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,6.0,3.0,5.0,3+,Old Property,1800.0,0,0,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,7.0,5.0,5.0,2,Relatively New,1782.0,1,2,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,16.0,6.0,5.0,2,Relatively New,6000.0,0,2,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,13.5,9.0,9.0,0,Relatively New,7000.0,0,2,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,13.5,5.0,6.0,3+,Old Property,3618.0,0,0,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,13.0,6.0,8.0,3+,Relatively New,2844.0,1,1,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,4.5,5.0,5.0,3+,Old Property,1350.0,0,2,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,8.1,5.0,5.0,2,Old Property,2295.0,0,2,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,15.5,5.0,6.0,3+,Moderately Old,4518.0,1,2,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,10.55,5.0,6.0,3+,Moderately Old,2700.0,1,2,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,17.3,6.0,7.0,3+,New Property,4518.0,1,0,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,18.9,6.0,8.0,2,Relatively New,4518.0,1,0,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,6.5,5.0,5.0,3+,Old Property,1800.0,1,0,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,8.9,4.0,4.0,3+,Old Property,2700.0,1,2,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,6.5,3.0,9.0,3+,Old Property,1934.0,1,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,19.0,6.0,6.0,3,Relatively New,4518.0,1,0,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,10.0,3.0,12.0,3+,Relatively New,2250.0,1,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,4.5,5.0,3.0,2,Old Property,1350.0,0,2,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,6.5,4.0,3.0,3,Moderately Old,1800.0,0,2,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,10.5,4.0,4.0,2,Old Property,3618.0,1,0,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,7.5,9.0,9.0,3+,Relatively New,2300.5,1,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,4.35,5.0,4.0,3,Old Property,1350.0,1,2,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,18.0,6.0,6.0,2,Old Property,4518.0,1,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,17.0,5.0,6.0,3,Old Property,4518.0,1,0,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,13.5,5.0,5.0,3,Old Property,4518.0,1,0,High,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,3.6,3.0,12.0,3+,New Property,1620.0,1,1,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,8.25,3.0,12.0,3+,New Property,1800.0,1,0,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,13.5,5.0,5.0,2,Moderately Old,4518.0,1,0,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,15.0,5.0,5.0,3,Moderately Old,6400.0,1,0,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,18.0,5.0,4.0,3+,Moderately Old,4518.0,1,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,5.8,4.0,3.0,2,Relatively New,1800.0,0,2,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,12.5,4.0,5.0,2,Moderately Old,3240.0,1,0,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,16.0,5.0,6.0,3,Old Property,4500.0,0,2,Low,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,12.5,5.0,5.0,3+,Old Property,3240.0,1,0,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,6.75,3.0,3.0,3,Moderately Old,2430.0,0,2,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,10.5,3.0,12.0,3+,Relatively New,2429.0,1,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,4.31,5.0,4.0,3,Old Property,1349.0,0,2,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,10.5,5.0,5.0,3,Moderately Old,3618.0,1,2,Low,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,15.0,4.0,4.0,3,Moderately Old,4500.0,1,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,8.49,3.0,12.0,3+,Relatively New,1799.0,1,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,6.5,4.0,4.0,3+,Moderately Old,1800.0,1,2,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,13.5,5.0,5.0,3+,Relatively New,4518.0,1,1,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,19.0,6.0,8.0,3+,Moderately Old,4500.0,1,0,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,16.0,4.0,4.0,3,Relatively New,4235.0,0,2,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,3.6,5.0,5.0,3+,Relatively New,1620.0,1,0,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,9.0,5.0,5.0,2,Old Property,2700.0,1,1,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,6.3,4.0,4.0,3+,Old Property,1800.0,1,2,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,17.0,5.0,5.0,3+,Relatively New,4518.0,1,0,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,11.0,5.0,5.0,3+,Relatively New,3096.0,1,2,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,4.5,3.0,3.0,2,Old Property,1350.0,0,0,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,9.9,5.0,5.0,2,Moderately Old,3375.0,0,0,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,10.0,5.0,5.0,3+,Moderately Old,9500.0,1,1,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,4.45,4.0,4.0,3,Old Property,1264.0,0,2,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,9.5,9.0,9.0,3+,Old Property,2844.0,0,2,Medium,Mid Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,4.0,4.0,4.0,3,Old Property,1349.0,0,2,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
Independent_house,sector 25,4.25,3.0,2.0,3,Old Property,1350.0,0,2,Medium,Low Floor,"28.4844° N, 77.0860° E",28.4844,77.086
flat,sector 59,5.5,3.0,3.0,1,Under Construction,2738.0,1,2,Medium,High Floor,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,sector 59,5.8,3.0,4.0,3,New Property,3361.0,1,0,Medium,High Floor,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,sector 59,5.0,4.0,4.0,3+,Relatively New,4254.0,1,0,High,High Floor,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,sector 59,6.75,4.0,4.0,2,New Property,2567.0,1,2,Low,Mid Floor,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,sector 59,4.02,3.0,3.0,1,Under Construction,2550.0,0,2,Medium,Mid Floor,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,sector 59,4.25,3.0,4.0,3,Under Construction,2077.0,0,2,Medium,Mid Floor,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,sector 59,3.9,3.0,1.0,0,Under Construction,2295.0,0,2,Low,Low Floor,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,sector 59,3.78,3.0,3.0,3,Under Construction,2550.0,0,2,Medium,Mid Floor,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,sector 38,2.1,4.0,4.0,3+,Old Property,1954.0,0,1,Medium,Mid Floor,"28.4347° N, 77.0430° E",28.4347,77.043
Independent_house,sector 38,2.1,2.0,7.0,3+,Relatively New,900.0,0,2,Medium,Mid Floor,"28.4347° N, 77.0430° E",28.4347,77.043
Independent_house,sector 38,8.0,10.0,10.0,3+,Relatively New,3123.0,0,2,Low,Low Floor,"28.4347° N, 77.0430° E",28.4347,77.043
Independent_house,sector 38,3.5,3.0,3.0,2,Relatively New,1439.0,0,2,Low,Low Floor,"28.4347° N, 77.0430° E",28.4347,77.043
Independent_house,sector 38,3.5,3.0,2.0,2,Moderately Old,1722.0,0,2,Low,Low Floor,"28.4347° N, 77.0430° E",28.4347,77.043
Independent_house,sector 38,4.3,3.0,13.0,3+,Relatively New,1575.0,0,1,Low,Mid Floor,"28.4347° N, 77.0430° E",28.4347,77.043
Independent_house,sector 38,3.9,6.0,6.0,3+,Moderately Old,1835.0,1,2,Low,Mid Floor,"28.4347° N, 77.0430° E",28.4347,77.043
Independent_house,sector 38,4.0,6.0,6.0,3+,Old Property,1836.0,1,0,Medium,Mid Floor,"28.4347° N, 77.0430° E",28.4347,77.043
Independent_house,sector 38,3.5,3.0,2.0,3,Moderately Old,1458.0,0,0,Medium,Low Floor,"28.4347° N, 77.0430° E",28.4347,77.043
Independent_house,sector 38,4.3,3.0,9.0,3+,Relatively New,1493.0,0,0,Medium,Mid Floor,"28.4347° N, 77.0430° E",28.4347,77.043
Independent_house,sector 38,4.0,4.0,9.0,3+,Relatively New,4800.0,0,0,Medium,Low Floor,"28.4347° N, 77.0430° E",28.4347,77.043
flat,sector 15,1.4,4.0,3.0,3,Old Property,1444.0,0,0,Low,Mid Floor,"28.4621° N, 77.0464° E",28.4621,77.0464
flat,sector 15,1.6,3.0,3.0,3+,Moderately Old,1611.0,0,2,Low,Low Floor,"28.4621° N, 77.0464° E",28.4621,77.0464
flat,sector 15,0.43,2.0,2.0,1,Relatively New,856.0,0,0,Medium,Low Floor,"28.4621° N, 77.0464° E",28.4621,77.0464
Independent_house,sector 15,1.07,2.0,2.0,1,Old Property,900.0,1,2,Low,Low Floor,"28.4621° N, 77.0464° E",28.4621,77.0464
Independent_house,sector 15,1.8,4.0,3.0,1,Old Property,1800.0,0,2,Low,Low Floor,"28.4621° N, 77.0464° E",28.4621,77.0464
Independent_house,sector 15,10.0,5.0,5.0,2,Old Property,4518.0,0,2,Low,Low Floor,"28.4621° N, 77.0464° E",28.4621,77.0464
flat,sector 112,3.75,3.0,3.0,2,Relatively New,2225.56,1,0,Medium,High Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,3.65,3.0,4.0,3+,Relatively New,2225.56,1,0,Medium,High Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,5.49,4.0,5.0,3+,Relatively New,3655.35,1,0,Low,Mid Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,4.25,3.0,5.0,2,Relatively New,3000.0,1,2,Low,High Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,5.31,4.0,6.0,3+,Relatively New,3573.33,1,2,Low,High Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,2.8,2.0,3.0,2,Relatively New,2441.0,1,2,Low,Mid Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,2.5,2.0,2.0,3,Relatively New,1939.03,0,0,Medium,Mid Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,2.6,2.0,2.0,3,Relatively New,2441.0,0,2,High,Mid Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,3.75,3.0,5.0,3+,Relatively New,2536.0,1,0,Medium,High Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,3.4,3.0,3.0,2,Relatively New,2225.56,0,0,High,High Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,4.75,3.0,5.0,3+,Relatively New,3405.0,1,0,Low,Mid Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,5.2,4.0,6.0,3+,Relatively New,3655.35,1,0,Low,High Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,5.6,4.0,6.0,3+,Relatively New,3655.35,1,0,Low,Mid Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,3.0,3.0,3.0,2,Relatively New,2600.0,0,0,Medium,Low Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,5.6,4.0,6.0,3+,Moderately Old,3662.34,1,0,Low,High Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,6.5,4.0,5.0,3,Relatively New,4800.0,0,2,Medium,High Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,3.65,3.0,5.0,2,Relatively New,2800.0,1,2,Medium,Mid Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,3.29,3.0,3.0,3+,Relatively New,2225.56,1,0,High,Low Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,3.1,2.0,2.0,3,Relatively New,1500.0,1,0,Low,Mid Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,5.6,4.0,6.0,3+,Moderately Old,3662.34,1,0,Medium,High Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 112,0.7,2.0,2.0,2,Relatively New,1498.0,0,2,Low,Mid Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
Independent_house,sector 112,7.99,4.0,6.0,3,New Property,6382.0,1,0,High,Low Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
Independent_house,sector 112,7.46,4.0,4.0,3+,Relatively New,6350.0,1,0,High,Low Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
Independent_house,sector 112,9.5,5.0,5.0,3,Relatively New,7450.0,1,2,Low,Low Floor,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sector 45,2.4,3.0,3.0,2,New Property,195.0,1,0,Medium,Low Floor,"28.4466° N, 77.0660° E",28.4466,77.066
flat,sector 45,2.25,4.0,4.0,2,Old Property,3194.0,1,1,Medium,Mid Floor,"28.4466° N, 77.0660° E",28.4466,77.066
Independent_house,sector 45,17.0,5.0,8.0,3+,Relatively New,4500.0,1,1,Low,Mid Floor,"28.4466° N, 77.0660° E",28.4466,77.066
Independent_house,sector 45,4.49,3.0,9.0,3+,Moderately Old,1836.0,0,0,High,Mid Floor,"28.4466° N, 77.0660° E",28.4466,77.066
Independent_house,sector 45,7.35,6.0,4.0,3+,Old Property,2475.0,1,0,Medium,Mid Floor,"28.4466° N, 77.0660° E",28.4466,77.066
Independent_house,sector 45,16.0,6.0,7.0,3+,Relatively New,4500.0,1,0,Low,Mid Floor,"28.4466° N, 77.0660° E",28.4466,77.066
Independent_house,sector 45,10.0,6.0,6.0,3+,Moderately Old,3240.0,1,0,Medium,Mid Floor,"28.4466° N, 77.0660° E",28.4466,77.066
Independent_house,sector 45,3.6,3.0,9.0,3+,Relatively New,1620.0,1,1,Medium,Mid Floor,"28.4466° N, 77.0660° E",28.4466,77.066
Independent_house,sector 45,8.5,5.0,4.0,2,Moderately Old,3240.0,1,0,Medium,Low Floor,"28.4466° N, 77.0660° E",28.4466,77.066
flat,sector 74,2.25,3.0,3.0,3,Relatively New,1900.0,0,2,Medium,Mid Floor,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,sector 74,1.55,2.0,2.0,3+,Relatively New,1300.0,0,2,Medium,High Floor,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,sector 74,1.54,2.0,2.0,3+,Relatively New,1200.0,0,2,Low,High Floor,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,sector 74,2.45,3.0,3.0,3+,Relatively New,1800.0,0,2,Medium,High Floor,"28.4158° N, 77.0118° E",28.4158,77.0118
